"","id","county","chci09","chci10","chci11","chci12","chci13","chci14","chci15","chci16","pop09","pop10","pop11","pop12","pop13","pop14","pop15","pop16","chcig","chcigr","popg","popgr"
"272",8051,"Gunnison County, Colorado",155.76,157.36,158.4,162.88,164.35,164.4,164.57,163.46,8716,9447,9526,9696,9632,9768,9831,10085,7.70000000000002,0.0494350282485877,1369,0.157067462138596
"273",8053,"Hinsdale County, Colorado",145.11,161.43,159.06,160.37,159.42,157.56,155.05,154.7,392,433,638,691,694,750,726,701,9.59,0.0660877954655089,309,0.788265306122449
"274",8055,"Huerfano County, Colorado",135.71,139.57,137.28,137.18,141.43,142.78,143.22,143.45,5880,5358,5158,5185,5165,5047,5136,5148,7.74000000000001,0.0570333800014738,-732,-0.124489795918367
"275",8057,"Jackson County, Colorado",138.39,137.98,137.97,137.67,137.27,133,133.95,134.31,985,1064,1046,1058,1030,1059,1032,991,-4.08000000000001,-0.0294818989811403,6,0.00609137055837563
"276",8059,"Jefferson County, Colorado",153.57,154.45,154.67,155.66,156.17,156.46,157.15,157.58,361557,362571,367279,371992,376852,382072,388427,395230,4.01000000000002,0.0261118708081007,33673,0.093133309547319
"277",8061,"Kiowa County, Colorado",134.85,136.6,138.95,139.47,138.87,138.32,138.8,139.62,1212,1157,1139,878,907,895,957,944,4.77000000000001,0.035372636262514,-268,-0.221122112211221
"278",8063,"Kit Carson County, Colorado",126.58,129.39,130.27,128.42,128.06,128.29,127.14,128.17,5419,5666,5680,5691,5728,5569,5538,5813,1.59000000000002,0.01256122610207,394,0.0727071415390293
"279",8065,"Lake County, Colorado",132.59,133.28,133.83,137.57,141.27,146.29,143.92,146.28,5175,4741,4589,4844,4869,5066,5000,5098,13.69,0.10325062221887,-77,-0.0148792270531401
"280",8067,"La Plata County, Colorado",156.35,156.07,156.58,157.35,156.98,158.55,158.44,158.61,31854,33377,34208,34900,35725,36364,37134,37860,2.26000000000002,0.0144547489606653,6006,0.188547749105293
"281",8069,"Larimer County, Colorado",156.73,157.83,158.33,158.98,159.29,159.68,160.04,161.24,176410,185448,189396,193909,197365,201336,205285,210378,4.51000000000002,0.0287756013526448,33968,0.192551442661981
"282",8071,"Las Animas County, Colorado",133.9,134.83,133.78,132.31,132.23,134.73,133.37,135.14,10997,10974,10840,10849,10680,10482,10400,10360,1.24000000000001,0.00926064227035108,-637,-0.0579248886059835
"283",8073,"Lincoln County, Colorado",129.43,129.79,125.02,126.96,127.67,127.22,126.21,127.45,3851,3881,3970,4000,4078,4079,3967,4079,-1.98,-0.0152978443946535,228,0.0592054011944949
"284",8075,"Logan County, Colorado",133.2,133.76,133.97,134.08,134.15,134.03,133.2,134.36,13837,14982,14903,14912,14871,15004,14659,14675,1.16000000000003,0.0087087087087089,838,0.0605622606056226
"285",8077,"Mesa County, Colorado",140.63,141.48,142.21,141.6,142.04,141.89,142.61,142.59,92116,94568,96344,97568,98362,98727,99217,99979,1.96000000000001,0.0139372822299652,7863,0.0853597637761084
"286",8079,"Mineral County, Colorado",150.38,154.61,155.23,153.88,155.43,155.91,158.59,159,929,888,633,622,679,652,659,713,8.62,0.0573214523207874,-216,-0.232508073196986
"287",8081,"Moffat County, Colorado",131.94,132.64,131.66,132.65,133.12,132.32,132.99,135.99,8782,8762,8805,8740,8659,8668,8617,8676,4.05000000000001,0.0306957708049114,-106,-0.0120701434752904
"288",8083,"Montezuma County, Colorado",140,142.4,143.03,144.15,144.39,143.66,143.77,143.89,16931,17374,17657,17710,17783,17882,18073,18206,3.89000000000001,0.0277857142857144,1275,0.0753056523536708
"289",8085,"Montrose County, Colorado",134.06,136.34,135.88,136.54,137.99,139.39,139.18,139.71,26512,27540,28035,28357,28420,28666,28760,28950,5.65000000000001,0.042145308071013,2438,0.0919583584791792
"290",8087,"Morgan County, Colorado",124.84,125.49,125.64,126,126.49,125.98,127.58,129.09,17362,17828,17798,17938,18015,18104,18219,18182,4.25,0.0340435757769946,820,0.0472295818454095
"291",8089,"Otero County, Colorado",128.25,128.46,127.32,129.63,130.13,130.54,131.6,133.2,12486,12482,12523,12579,12602,12495,12406,12348,4.94999999999999,0.0385964912280701,-138,-0.0110523786641038
"292",8091,"Ouray County, Colorado",155.01,156.29,157.81,161.46,163.39,165.75,167.46,169.41,3305,3206,3311,3581,3580,3642,3696,3762,14.4,0.092897232436617,457,0.138275340393343
"293",8093,"Park County, Colorado",147.59,149.01,151.21,151.07,149.54,148.75,147.51,148.48,12422,12447,12180,12296,12352,12452,12524,12809,0.889999999999986,0.00603021884951546,387,0.0311544034777009
"294",8095,"Phillips County, Colorado",127.73,131.48,134.89,135.27,132.22,132.09,137.44,136.67,2909,2922,2924,2810,2879,2862,2976,3035,8.94000000000001,0.0699913880842403,126,0.0433138535579237
"295",8097,"Pitkin County, Colorado",169.01,170.14,168.17,168.3,168.94,167.08,169.43,169.84,11553,12521,12760,13099,13207,13493,13284,13484,0.830000000000013,0.00491095201467376,1931,0.167142733489137
"296",8099,"Prowers County, Colorado",128.8,130.96,131.55,128.87,127.19,127.48,127.83,130.26,8301,7969,7944,7905,7845,7848,7783,7821,1.45999999999998,0.0113354037267079,-480,-0.0578243585110228
"297",8101,"Pueblo County, Colorado",136.72,137.14,137.53,137.36,138,138.36,138.58,138.54,101255,102736,104284,105306,106292,107136,108247,108786,1.81999999999999,0.0133118782913984,7531,0.0743765739963459
"298",8103,"Rio Blanco County, Colorado",142.94,139.81,140.59,139.9,139.91,138.19,139.18,140.17,3947,4285,4376,4400,4482,4467,4314,4261,-2.76999999999998,-0.0193787603190148,314,0.0795540917152268
"299",8105,"Rio Grande County, Colorado",132.21,133.19,134.17,133.03,133.28,134.27,134.99,135.66,7654,7579,7840,7955,7972,7945,7987,7808,3.44999999999999,0.0260948491036986,154,0.0201201985889731
"300",8107,"Routt County, Colorado",161.09,160.61,162.25,161.32,162.38,163.59,163.96,163.48,15772,16063,16264,16415,16570,16661,16961,17382,2.38999999999999,0.0148364268421379,1610,0.102079634795841
"301",8109,"Saguache County, Colorado",127.1,128.84,130.85,131.64,133.87,135.38,135.77,134.89,4510,4220,4215,4260,4297,4343,4431,4429,7.79000000000001,0.0612903225806452,-81,-0.017960088691796
"302",8111,"San Juan County, Colorado",158.82,147.38,144.45,146.43,142.35,144.13,143.55,143.8,558,617,649,580,501,517,474,457,-15.02,-0.0945724719808587,-101,-0.181003584229391
"303",8113,"San Miguel County, Colorado",157.5,160.95,162.34,165.45,164.54,165.05,164.66,166.22,5512,5380,5462,5457,5517,5664,5751,5766,8.72,0.0553650793650794,254,0.0460812772133527
"304",8115,"Sedgwick County, Colorado",127.72,127.7,130.23,129.45,130.94,134.8,137.55,137.75,1748,1806,1789,1694,1623,1680,1702,1701,10.03,0.0785311619166928,-47,-0.0268878718535469
"305",8117,"Summit County, Colorado",160.48,161.68,161.46,162.4,161.3,160.9,161.54,162.33,18362,19584,19887,20341,20334,20896,21453,21914,1.85000000000002,0.0115279162512464,3552,0.193442980067531
"306",8119,"Teller County, Colorado",149.36,148.9,148.58,149.43,150.35,149.93,150.4,151.3,15625,16666,17003,17189,17333,17379,17391,17572,1.94,0.0129887520085699,1947,0.124608
"307",8121,"Washington County, Colorado",130.58,133.29,134.29,134.53,135.93,135.22,134.64,134.64,3244,3351,3373,3375,3377,3379,3414,3383,4.06,0.0310920508500536,139,0.0428483353884094
"308",8123,"Weld County, Colorado",138.24,138.58,138.73,139.06,139.39,140.09,140.51,140.84,149319,148025,151935,155571,159896,164896,169668,175279,2.59999999999999,0.0188078703703703,25960,0.173855972783102
"309",8125,"Yuma County, Colorado",131.17,131.07,132.07,132.35,133.1,134.29,136.01,135.07,6344,6540,6643,6709,6725,6697,6762,6671,3.89999999999998,0.0297324083250742,327,0.0515447667087011
"310",9001,"Fairfield County, Connecticut",155.56,155.73,156.03,156.82,157.12,157.74,158.44,158.72,592536,607347,612787,619381,624597,630525,634872,636392,3.16,0.020313705322705,43856,0.0740140683435268
"311",9003,"Hartford County, Connecticut",146.33,146.88,147.45,148.27,148.95,149.77,150.36,151.1,590432,603576,607083,610975,614011,616972,618464,619328,4.76999999999998,0.0325975534750221,28896,0.048940436832692
"312",9005,"Litchfield County, Connecticut",148.19,148.11,148.37,148.8,149.3,149.81,149.59,150.09,131861,134797,135340,135759,135867,135694,135358,135352,1.90000000000001,0.0128213779607261,3491,0.0264748485147238
"313",9007,"Middlesex County, Connecticut",152.91,152.85,154.66,155.2,155.43,156.19,156.96,156.82,114706,116245,116824,117863,118122,118381,118409,118519,3.91,0.0255705970832516,3813,0.0332415043676878
"314",9009,"New Haven County, Connecticut",146.7,146.38,147,147.5,147.81,148.33,148.83,149.3,566194,577711,580697,583906,587014,589145,591088,591915,2.59999999999999,0.0177232447171097,25721,0.0454278922065582
"315",9011,"New London County, Connecticut",146.88,146.89,147.11,147.77,147.89,148.23,148.76,149.12,179214,185164,186342,187542,188245,188762,188870,188716,2.24000000000001,0.0152505446623094,9502,0.0530204113517917
"316",9013,"Tolland County, Connecticut",152.56,153.53,153.66,153.9,154.29,154.15,154.66,155.3,91213,95185,96069,96665,96183,96016,95408,95330,2.74000000000001,0.0179601468274778,4117,0.0451361099843224
"317",9015,"Windham County, Connecticut",135.52,135.67,136.82,136.88,137.76,139.09,139.67,140.12,78036,78258,78780,79249,79722,80082,80386,80577,4.59999999999999,0.0339433293978748,2541,0.032561894510226
"318",10001,"Kent County, Delaware",134.68,135.16,135.47,135.95,136.64,138.36,138.2,138.71,96560,100182,102530,104474,106475,108618,110480,112384,4.03,0.0299227799227799,15824,0.163877381938691
"319",10003,"New Castle County, Delaware",146.62,147.13,147.76,148.21,148.73,149.18,149.81,150.59,348305,350538,353183,356060,359765,363957,369089,373316,3.97,0.0270767971627336,25011,0.0718077546977505
"320",10005,"Sussex County, Delaware",135.82,136.15,136.77,137.13,137.42,136.85,138.23,139.29,132223,137183,140225,142797,145488,148311,151549,155215,3.47,0.0255485201001325,22992,0.173888052759354
"321",11001,"District of Columbia, District of Columbia",159.98,162.04,163.51,164.43,166.06,166.92,168.56,169.55,404543,399457,407576,417432,430307,442721,453952,462997,9.57000000000002,0.0598199774971873,58454,0.14449391041249
"322",12001,"Alachua County, Florida",155.19,156.57,157.17,157.25,156.92,157.2,158.01,158.21,127014,141279,142465,145621,147203,148913,151184,153641,3.02000000000001,0.0194600167536569,26627,0.20963830758814
"323",12003,"Baker County, Florida",121.51,120.81,121.31,122.44,124.36,125.68,126.53,127.44,16214,16937,17097,17366,17477,17562,17786,17878,5.92999999999999,0.048802567689902,1664,0.102627359072407
"324",12005,"Bay County, Florida",136.74,136.9,137.58,138.08,137.8,138.25,138.94,139.45,110534,113422,114490,115548,117483,119564,121739,124142,2.71000000000001,0.019818633903759,13608,0.123111440823638
"325",12007,"Bradford County, Florida",125.77,123.61,122.6,122.66,123.41,123.85,124.65,126.01,19960,20068,20312,20294,20081,19800,19499,19390,0.240000000000009,0.00190824520950949,-570,-0.0285571142284569
"326",12009,"Brevard County, Florida",143.67,143.4,143.76,143.62,143.61,143.7,144.94,145.15,381023,388573,391150,393540,396372,400434,405195,412117,1.47999999999999,0.0103013851186747,31094,0.0816066221724148
"327",12011,"Broward County, Florida",143.38,143.55,143.94,144,144.09,144.51,144.95,145.25,1204588,1194763,1203446,1220643,1238034,1262414,1286262,1304351,1.87,0.0130422653089692,99763,0.082819187971323
"328",12013,"Calhoun County, Florida",120.97,122.42,118.71,119.97,119.37,120.44,122.27,123.07,9359,10019,10175,10314,10382,10384,10326,10376,2.10000000000001,0.0173596759527156,1017,0.10866545571108
"329",12015,"Charlotte County, Florida",137.8,137.93,137.82,137.94,138.1,138.18,138.34,139.02,123895,126849,127701,128612,129515,131689,134210,137850,1.22,0.00885341074020318,13955,0.112635699584325
"330",12017,"Citrus County, Florida",132.11,132.81,132.82,132.67,132.96,133.78,133.99,134.33,107696,110041,110598,110425,110076,110151,110144,111198,2.22,0.0168041783362349,3502,0.0325174565443471
"331",12019,"Clay County, Florida",140.09,141.14,140.38,140.73,141.17,140.83,140.66,141.01,115948,120491,122857,124825,126548,129162,131378,134708,0.919999999999987,0.00656720679563129,18760,0.161796667471625
"332",12021,"Collier County, Florida",142.63,142.95,143.79,143.23,144,144.52,145.38,145.99,226841,232040,234963,238278,242723,248040,254178,260789,3.36000000000001,0.0235574563556055,33948,0.14965548556037
"333",12023,"Columbia County, Florida",128.94,130.09,128.2,128.66,129.34,131.2,132.47,133.1,44933,44750,45164,45605,45346,46229,46593,46923,4.16,0.032263068093687,1990,0.0442881623750918
"334",12027,"DeSoto County, Florida",112.98,118.43,118.2,118.99,118.07,116.87,116.49,117.06,23277,22888,22966,23020,23197,23548,23946,24454,4.08,0.0361125862984599,1177,0.0505649353439017
"335",12029,"Dixie County, Florida",116.5,118.4,123.01,122.1,123.87,123.61,122.42,119.79,9895,11350,11621,11379,11850,11708,11981,12021,3.29000000000001,0.0282403433476395,2126,0.214855987872663
"336",12031,"Duval County, Florida",140.85,140.24,140.87,141,141.76,142.25,142.81,143.72,549822,558743,565236,571649,579312,587399,597484,607088,2.87,0.020376286829961,57266,0.104153707927293
"337",12033,"Escambia County, Florida",139.46,139.55,139.77,139.58,140.51,140.84,141.6,142.28,195872,194162,194638,195863,197601,199781,202078,204939,2.81999999999999,0.0202208518571633,9067,0.0462904345695148
"338",12035,"Flagler County, Florida",137.88,139.15,139.26,140.05,140.19,140.24,140.22,140.93,63529,67418,69375,70826,72086,73358,75111,77355,3.05000000000001,0.0221206846533218,13826,0.217632892065041
"339",12037,"Franklin County, Florida",131.26,130.26,130.3,128.06,127.23,128.55,129.03,130.48,8271,8692,8687,8809,8817,8776,8845,8952,-0.780000000000001,-0.0059424043882371,681,0.0823358723249909
"340",12039,"Gadsden County, Florida",123.37,124.2,125.02,126.21,127.33,128.47,129.73,130.5,31399,30786,30996,31683,31962,32211,31887,31799,7.13,0.0577936289211315,400,0.0127392592120768
"341",12041,"Gilchrist County, Florida",124.1,124.38,127.07,126.42,126.81,126.28,128.13,128.07,10565,10956,11230,11292,11323,11388,11298,11397,3.96999999999998,0.0319903303787267,832,0.0787505915759584
"342",12043,"Glades County, Florida",122.19,121.91,121.29,122.17,125.31,122.33,121.27,119.58,8091,9108,9149,9429,9527,9555,9919,9954,-2.61,-0.0213601767738767,1863,0.230255839822024
"343",12045,"Gulf County, Florida",127.85,128.15,125.99,126.54,127.11,128.22,130.31,131.27,11661,11785,11824,11869,11922,11806,11884,12106,3.42,0.0267500977708252,445,0.0381613926764428
"344",12047,"Hamilton County, Florida",118.67,118.71,119.99,119.73,121.23,123.39,122.56,123.27,9660,9849,9894,9897,9775,9445,9611,9842,4.59999999999999,0.0387629560967388,182,0.0188405797101449
"345",12049,"Hardee County, Florida",108.26,108.2,110.5,110.26,110.61,111.22,114.36,113.86,18069,17141,17193,16746,17159,17244,17531,17163,5.59999999999999,0.0517273231110289,-906,-0.0501411256848746
"346",12051,"Hendry County, Florida",108.94,110.21,112.45,113.31,113.28,114.65,112.24,111.85,23214,23408,23736,23475,23461,23629,23915,23888,2.91000000000001,0.026711951532954,674,0.0290342034978892
"347",12053,"Hernando County, Florida",132.35,132.53,132.73,132.48,132.71,132.77,133.14,133.7,122703,125261,126513,127296,127654,128488,129497,131317,1.34999999999999,0.0102002266717038,8614,0.0702020325501414
"348",12055,"Highlands County, Florida",125.76,127.29,127.62,128.82,128.75,129.87,130.95,130.74,72753,73708,74200,74170,73949,74156,74390,74900,4.98,0.0395992366412214,2147,0.0295108105507677
"349",12057,"Hillsborough County, Florida",142.19,142.53,142.67,142.96,143.44,143.79,144.81,145.51,765416,784080,799726,815442,832593,851556,871891,888930,3.31999999999999,0.0233490400168788,123514,0.161368458459191
"350",12059,"Holmes County, Florida",121.47,121.93,121.57,123.77,124.49,123.98,124.33,125.78,13106,13897,14041,14064,14021,13895,13884,13910,4.31,0.0354820120194287,804,0.0613459484205707
"351",12061,"Indian River County, Florida",141.04,141.29,141.21,141.81,141.8,141.96,142.83,142.34,97072,100521,101933,103050,104246,105814,107647,110018,1.30000000000001,0.00921724333522413,12946,0.133364925004121
"352",12063,"Jackson County, Florida",124.72,125.23,127.15,127.35,127.3,127.98,127.89,128.03,34581,34735,35089,35245,35317,35306,35317,35443,3.31,0.0265394483643361,862,0.0249269830253607
"353",12065,"Jefferson County, Florida",130.89,127.67,130.16,130.22,131.7,131.81,132.76,133.25,9626,10233,10694,10705,10789,10758,10838,10797,2.35999999999999,0.0180304072121628,1171,0.121649698732599
"354",12067,"Lafayette County, Florida",120.99,124.24,126.34,126.39,124.24,124.14,124.16,125.33,4883,5224,5558,5692,5844,5904,5946,6120,4.33999999999999,0.0358707331184394,1237,0.253327872209707
"355",12069,"Lake County, Florida",134.91,136.28,136.25,136.34,136.15,136.79,137.4,138.11,220985,211684,214573,216443,218635,222046,226558,232300,3.20000000000002,0.0237195167148471,11315,0.051202570310202
"356",12071,"Lee County, Florida",139.72,139.46,139.34,139.64,139.52,140.1,140.56,141.21,415428,439458,447351,454454,463578,475182,489379,504918,1.49000000000001,0.010664185513885,89490,0.215416389843727
"357",12073,"Leon County, Florida",155.91,156.23,158.04,158.74,159.53,159.81,160.47,160.78,140354,154149,155751,159386,160509,162052,163429,165868,4.87,0.0312359694695658,25514,0.181783205323682
"358",12075,"Levy County, Florida",126.32,126.7,126.94,126.61,126.38,126.26,126.88,127.44,27113,28598,28761,28842,28824,28882,28861,28729,1.11999999999999,0.00886637112096256,1616,0.0596024047504887
"359",12077,"Liberty County, Florida",122.67,124.82,123.7,123.22,124.82,124.18,124,125.5,4896,5336,5700,5622,5518,5677,5716,5633,2.83,0.0230700252710524,737,0.150531045751634
"360",12079,"Madison County, Florida",121.64,121.42,123.76,124.1,123.78,125.26,127.48,128.63,12691,13265,13243,13206,13280,13246,13112,13207,6.98999999999999,0.0574646497862545,516,0.0406587345362856
"361",12081,"Manatee County, Florida",140.72,140.51,140.62,140.7,141.18,142.39,142.61,143.16,225150,229953,232257,235332,239526,244788,251699,259773,2.44,0.0173393973848778,34623,0.153777481678881
"362",12083,"Marion County, Florida",132.49,132.9,132.87,133.06,133.32,133.32,134.09,134.66,231275,238962,241822,243732,245434,246795,248893,252140,2.16999999999999,0.0163785946109139,20865,0.090217273808237
"363",12085,"Martin County, Florida",143.75,144.31,144.95,144.5,144.79,146.06,146.98,146.89,103750,108901,110170,111278,112423,114217,115814,117748,3.14000000000001,0.0218434782608697,13998,0.134920481927711
"364",12086,"Miami-Dade County, Florida",134.12,134.49,135.02,135.29,135.49,136.08,136.81,137.51,1651587,1655557,1683358,1717817,1752160,1799044,1838746,1869613,3.38999999999999,0.0252758723531165,218026,0.132010000078712
"365",12087,"Monroe County, Florida",144.37,144.65,143.17,143.82,143.97,145.52,147.07,146.93,57079,56634,56499,56994,57445,58246,59040,59901,2.56,0.0177322158343146,2822,0.0494402494787926
"366",12089,"Nassau County, Florida",135.68,138.12,137.85,138.71,139.38,139.62,139.31,141.46,47245,49814,50883,51623,52439,53257,54293,55772,5.78,0.0426002358490566,8527,0.180484707376442
"367",12091,"Okaloosa County, Florida",144.54,144.09,143.98,145.16,145.03,145.32,145.91,146.45,118132,121598,122155,123370,125221,127568,130117,133072,1.91000000000003,0.0132143351321435,14940,0.126468696034944
"368",12093,"Okeechobee County, Florida",118.23,120.02,117.46,116.82,116.31,117.13,117.99,119.45,26284,26426,26554,26366,26676,26701,26698,26976,1.22,0.0103188699991542,692,0.0263278039872166
"369",12095,"Orange County, Florida",143.04,143.9,143.63,143.59,143.86,144.56,144.91,145.64,686217,707984,720983,736726,756005,778147,802130,825249,2.60000000000002,0.0181767337807608,139032,0.20260646413598
"370",12097,"Osceola County, Florida",132.86,132.73,131.8,131.8,131.68,132.33,133.04,133.87,161443,164646,169338,174283,179864,186791,195118,203314,1.00999999999999,0.00760198705404178,41871,0.259354694845859
"371",12099,"Palm Beach County, Florida",144.52,145.1,145.42,145.87,145.82,146.08,146.85,147.39,901693,929594,937763,948582,961003,978030,996222,1013381,2.87,0.0198588430667036,111688,0.123864774374427
"372",12101,"Pasco County, Florida",134.32,135.69,135.87,136.04,136.55,137.44,138.24,138.9,326191,327686,331672,334461,336767,340442,345901,353206,4.58000000000001,0.034097677188803,27015,0.0828195750342591
"373",12103,"Pinellas County, Florida",142.14,142.44,142.33,142.48,143.24,144.01,144.99,145.52,676961,684879,685536,687614,690836,696366,703720,712289,3.38,0.0237793724496974,35328,0.052186167297673
"374",12105,"Polk County, Florida",131.71,131.41,131.25,131.55,131.9,132.53,132.73,133.54,380256,397514,403936,408881,413846,420091,427658,437227,1.82999999999998,0.0138941614152303,56971,0.149822750988808
"375",12107,"Putnam County, Florida",125.88,125.58,125.61,125.29,124.11,124.61,125.17,126.13,49870,51125,51100,51241,51252,51185,51118,50941,0.25,0.00198601843025103,1071,0.0214758371766593
"376",12109,"St. Johns County, Florida",152.64,154.01,153.95,155.15,156.09,156.33,156.93,157.68,122129,124601,128463,132733,136822,141593,147127,153706,5.03999999999999,0.0330188679245282,31577,0.258554479280105
"377",12111,"St. Lucie County, Florida",132.79,132.72,132.38,133.85,134.96,134.54,135.29,135.66,178741,188029,191740,194962,197792,200884,204758,209615,2.87,0.0216130732735899,30874,0.172730375235676
"378",12113,"Santa Rosa County, Florida",139.68,141.23,142.25,142.73,142.84,143.77,143.75,144.18,98986,99450,101256,103700,105751,108075,110220,112777,4.5,0.0322164948453608,13791,0.139322732507627
"379",12115,"Sarasota County, Florida",144.98,145.74,146.16,146.72,147.65,147.93,149.07,149.25,284613,293562,295874,298279,300561,304065,308938,314565,4.27000000000001,0.0294523382535523,29952,0.105237638477512
"380",12117,"Seminole County, Florida",148.43,148.86,149.52,149.08,150.27,150.54,151.26,152.21,273101,277479,280452,284515,289124,294926,300693,307232,3.78,0.0254665498888365,34131,0.124975741575461
"381",12119,"Sumter County, Florida",129.99,134.27,135.82,138.5,141.29,142.54,144.6,146.41,58010,73840,78391,82332,86304,91658,96219,101207,16.42,0.126317409031464,43197,0.744647474573349
"382",12121,"Suwannee County, Florida",122.17,124.76,125.18,124.11,124.6,125.48,125.56,126.01,27037,27747,28287,29252,29657,29949,30323,30818,3.84,0.0314316116886306,3781,0.139845397048489
"383",12123,"Taylor County, Florida",125.85,126.55,125.07,125.96,125.21,123.56,123.73,124.97,13988,15242,16013,16137,16370,16517,16448,16320,-0.88000000000001,-0.00699245133094962,2332,0.166714326565628
"384",12125,"Union County, Florida",122.6,123.02,123.95,123.55,122.84,122.14,121.71,121.11,10120,10100,10929,10882,10794,10881,11003,11038,-1.49000000000001,-0.0121533442088092,918,0.0907114624505929
"385",12127,"Volusia County, Florida",136.78,137.48,137.69,137.74,137.67,138.16,138.62,139.51,354361,355769,356510,357170,359565,362881,367935,374690,2.72999999999999,0.0199590583418628,20329,0.0573680512245986
"386",12129,"Wakulla County, Florida",133.34,133.5,134.63,133.85,134.52,133.97,133.54,134.08,21175,20366,20769,21247,21604,21919,22141,22313,0.740000000000009,0.00554972251387437,1138,0.0537426210153483
"387",12131,"Walton County, Florida",138.61,138.88,139.83,139.04,138.21,139.02,140.29,140.82,37914,38412,39157,40017,40907,42029,43287,44776,2.20999999999998,0.0159440155832911,6862,0.180988553041093
"388",12133,"Washington County, Florida",124.33,125.84,125.47,125.78,125.67,126.02,126.11,125.51,16035,16934,17253,17473,17366,17399,17497,17617,1.18000000000001,0.00949087106892952,1582,0.0986591830371063
"389",13001,"Appling County, Georgia",122.26,121.39,121.7,123.73,124.5,123.94,124.17,124.45,11504,12192,12023,12259,12235,12194,12197,12326,2.19,0.0179126451823982,822,0.0714534075104312
"390",13003,"Atkinson County, Georgia",114.33,114.17,112.47,114.02,112.89,113.5,114.45,113.25,4755,4997,5060,5139,5182,5180,5244,5211,-1.08,-0.00944633954342691,456,0.0958990536277603
"391",13005,"Bacon County, Georgia",119.04,117.84,117.88,120.17,122.64,123.29,125.67,127.53,6927,7299,7282,7298,7418,7299,7335,7312,8.48999999999999,0.071320564516129,385,0.0555796159953804
"392",13007,"Baker County, Georgia",123.64,123.67,122.62,122.01,125.08,125.29,125.11,126.02,2208,2206,2071,2244,2159,2264,2262,2391,2.38,0.0192494338401811,183,0.0828804347826087
"393",13009,"Baldwin County, Georgia",129.94,130.9,132.81,132.66,133.38,133.16,133.22,133.71,28287,28748,28216,28162,27864,27826,27773,27875,3.77000000000001,0.029013390795752,-412,-0.0145649945204511
"394",13011,"Banks County, Georgia",119.7,120.71,122.23,123.21,122.9,123.99,124.03,122.87,11006,11769,11931,12114,12251,12272,12394,12525,3.17,0.0264828738512949,1519,0.13801562783936
"395",13013,"Barrow County, Georgia",126.45,128.52,129.07,129.72,131.09,130.38,130.47,131.17,41917,41744,43256,44035,44770,45470,46437,47542,4.72000000000001,0.0373270067220246,5625,0.134193763866689
"396",13015,"Bartow County, Georgia",129.49,128.66,129.74,129.61,129.51,130.96,131.79,132.18,58899,62842,63725,64873,65320,65807,66442,67331,2.69,0.0207738049270214,8432,0.143160325302637
"397",13017,"Ben Hill County, Georgia",123.13,122.26,123.45,123.3,123.14,124.92,125.89,125.85,11136,11363,11160,11234,11106,11270,11366,11400,2.72,0.0220904734833103,264,0.0237068965517241
"398",13019,"Berrien County, Georgia",120.21,120.69,122.3,124.94,126.85,128.45,128.9,127.55,10857,12218,12469,12734,12814,12776,12743,12799,7.33999999999999,0.0610598119956741,1942,0.178870774615455
"399",13021,"Bibb County, Georgia",135.53,136,135.94,136.55,136.6,137.27,137.92,139.2,98131,98704,98960,99399,99362,99332,99442,99419,3.67000000000002,0.027078875525714,1288,0.0131253120828281
"400",13023,"Bleckley County, Georgia",124.34,122.63,124.94,127.95,129.24,130.35,131.73,133.28,7389,8080,8061,7872,7866,7870,7898,7938,8.94,0.0718996300466463,549,0.074299634591961
"401",13025,"Brantley County, Georgia",119.07,118.83,119.43,120.4,121.12,121.86,123.8,124.94,10101,11342,11558,11945,12040,12140,12057,12177,5.86999999999999,0.0492987318384143,2076,0.205524205524206
"402",13027,"Brooks County, Georgia",130.04,128.21,127.9,126.54,125.33,125.12,125.32,126.49,10732,10590,10662,10688,10814,10780,10722,10790,-3.54999999999998,-0.0272992925253767,58,0.00540439806187104
"403",13029,"Bryan County, Georgia",142.43,142.97,144.1,144.31,145.43,147.31,146.25,148.58,18459,18232,18791,19319,19817,20383,20937,21502,6.15000000000001,0.0431791055255213,3043,0.164851833793813
"404",13031,"Bulloch County, Georgia",139.2,139.6,140.82,141.52,142.2,142.34,143.98,143.71,32761,34486,35345,36329,37092,37821,38297,39691,4.50999999999999,0.0323994252873563,6930,0.211532004517567
"405",13033,"Burke County, Georgia",119.87,121.14,121.85,122.16,123.08,123.53,123.69,124.94,13696,14227,14251,14446,14598,14591,14667,14706,5.06999999999999,0.0422958204721781,1010,0.0737441588785047
"406",13035,"Butts County, Georgia",121.53,123.03,122.49,123.02,121.8,122.55,122.71,123.03,15961,15820,15856,15958,15989,15937,16079,16306,1.5,0.0123426314490249,345,0.0216151870183572
"407",13037,"Calhoun County, Georgia",119.39,118.35,118.41,120.82,120.85,118.75,121.15,122.86,4198,4522,4334,4449,4530,4489,4536,4751,3.47,0.0290644107546696,553,0.131729394949976
"408",13039,"Camden County, Georgia",137.07,138.65,138.78,137.64,138.49,140.23,139.76,140.78,27540,29212,29965,30476,30772,31155,31575,31946,3.71000000000001,0.0270664623914789,4406,0.15998547567175
"409",13043,"Candler County, Georgia",118.15,123.77,126.09,126.05,126.49,126.4,126.1,126.61,6460,6751,6857,6998,7047,7154,7100,7238,8.45999999999999,0.0716038933559035,778,0.120433436532508
